status,card_present_flag,txn_description,first_name,balance,gender,age,merchant_state,amount,customer_id,longitude,latitude,month,day,day_name,month_name
authorized,1.0,SALES-POS,Donald,8275.7,M,22,NSW,10.86,CUS-3431016847,151.08,-33.93,10,12,Friday,October
authorized,0.0,POS,Christine,14101.53,F,39,NSW,14.98,CUS-2376382098,151.04,-33.8,10,12,Friday,October
authorized,1.0,POS,Ricky,19909.17,M,43,VIC,12.63,CUS-3142625864,145.16,-37.84,10,12,Friday,October
authorized,1.0,SALES-POS,Donald,8261.43,M,22,NSW,14.27,CUS-3431016847,151.08,-33.93,10,12,Friday,October
posted,,PAYMENT,Barry,7323.9,M,38,,59.0,CUS-1604596597,138.67,-34.86,10,12,Friday,October
posted,,PAYMENT,Richard,15506.01,M,24,,43.0,CUS-51506836,152.99,-27.49,10,12,Friday,October
posted,,PAYMENT,Ricky,19886.17,M,43,,23.0,CUS-3142625864,145.16,-37.84,10,12,Friday,October
posted,,PAYMENT,Michelle,13824.6,F,19,,40.0,CUS-883482547,150.82,-34.01,10,12,Friday,October
authorized,1.0,POS,Jeffrey,4680.2,M,24,VIC,13.97,CUS-1433879684,145.0,-37.83,10,12,Friday,October
authorized,1.0,SALES-POS,Tonya,6911.46,F,27,WA,25.64,CUS-3026014945,116.06,-32.0,10,12,Friday,October
posted,,PAYMENT,Craig,44683.6,M,28,,65.0,CUS-2663907001,151.12,-33.89,10,12,Friday,October
authorized,1.0,POS,Richard,15486.74,M,24,QLD,19.27,CUS-51506836,152.99,-27.49,10,12,Friday,October
posted,,PAYMENT,Isaiah,21018.51,M,23,,177.0,CUS-1462656821,151.27,-33.76,10,12,Friday,October
posted,,PAYMENT,Ronald,5183.13,M,25,,144.0,CUS-2178051368,145.73,-17.03,10,12,Friday,October
posted,,INTER BANK,Ricky,19740.17,M,43,,146.0,CUS-3142625864,145.16,-37.84,10,12,Friday,October
posted,,PAYMENT,Paul,12437.58,M,25,,28.0,CUS-3989008654,115.79,-31.94,10,12,Friday,October
posted,,PAYMENT,Kaitlyn,7099.99,F,21,,28.0,CUS-809013380,114.62,-28.8,10,12,Friday,October
posted,,PAYMENT,Ricky,19723.17,M,43,,17.0,CUS-3142625864,145.16,-37.84,10,12,Friday,October
authorized,1.0,POS,Jeffrey,4621.05,M,24,VIC,59.15,CUS-1433879684,145.0,-37.83,10,12,Friday,October
posted,,PAYMENT,Elizabeth,28358.21,F,50,,176.0,CUS-2977593493,144.96,-37.69,10,12,Friday,October
authorized,1.0,POS,Lori,2223.94,F,18,VIC,16.74,CUS-3702001629,153.09,-27.48,10,12,Friday,October
authorized,0.0,SALES-POS,Ricky,19712.4,M,43,VIC,10.77,CUS-3142625864,145.16,-37.84,10,12,Friday,October
authorized,1.0,SALES-POS,Tonya,6890.89,F,27,WA,20.57,CUS-3026014945,116.06,-32.0,10,12,Friday,October
authorized,1.0,SALES-POS,Joseph,993.58,M,37,QLD,18.86,CUS-2695611575,153.32,-27.93,10,12,Friday,October
authorized,1.0,SALES-POS,Mary,3824.88,F,64,QLD,41.22,CUS-1654129794,147.31,-42.88,10,12,Friday,October
authorized,1.0,SALES-POS,Michelle,13804.76,F,19,NSW,19.84,CUS-883482547,150.82,-34.01,10,12,Friday,October
authorized,1.0,POS,Debra,5976.68,F,18,NSW,39.4,CUS-1842679196,138.61,-34.89,10,12,Friday,October
authorized,0.0,POS,Lucas,12100.21,M,21,VIC,8.1,CUS-1117979751,115.81,-31.82,10,12,Friday,October
authorized,1.0,POS,Linda,6625.31,F,24,WA,5.56,CUS-423725039,116.0,-31.88,10,12,Friday,October
authorized,1.0,SALES-POS,Mary,3777.57,F,64,TAS,47.31,CUS-1654129794,147.31,-42.88,10,12,Friday,October
authorized,1.0,POS,Diana,1872.18,F,26,QLD,7.01,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,1.0,SALES-POS,Catherine,6231.65,F,26,NSW,20.47,CUS-331942311,151.27,-33.85,10,12,Friday,October
authorized,1.0,SALES-POS,Tonya,6881.62,F,27,WA,9.27,CUS-3026014945,116.06,-32.0,10,12,Friday,October
authorized,1.0,SALES-POS,Diana,1866.08,F,26,QLD,6.1,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,0.0,SALES-POS,Ashley,9778.64,F,25,QLD,31.94,CUS-1220154422,150.5,-23.4,10,12,Friday,October
authorized,1.0,POS,James,12390.25,M,28,NSW,103.37,CUS-4023861240,147.63,-22.84,10,12,Friday,October
authorized,1.0,POS,Lori,2200.29,F,18,QLD,23.65,CUS-3702001629,153.09,-27.48,10,12,Friday,October
authorized,1.0,POS,Scott,6980.43,M,23,NSW,22.69,CUS-511326734,150.9,-34.37,10,12,Friday,October
authorized,1.0,POS,Lori,2190.11,F,18,QLD,10.18,CUS-3702001629,153.09,-27.48,10,12,Friday,October
authorized,1.0,POS,Jessica,4810.9,F,21,VIC,6.9,CUS-325142416,130.84,-12.45,10,12,Friday,October
posted,,PAYMENT,Christopher,65669.02,M,33,,50.0,CUS-3117610635,145.13,-37.7,10,12,Friday,October
authorized,1.0,SALES-POS,Diana,1855.51,F,26,QLD,10.57,CUS-2487424745,153.41,-27.95,10,12,Friday,October
posted,,INTER BANK,Rachael,7903.21,F,21,,66.0,CUS-134193016,145.06,-37.95,10,12,Friday,October
posted,,PAYMENT,Michael,61489.37,M,19,,133.0,CUS-1609060617,115.9,-31.92,10,12,Friday,October
posted,,PAYMENT,Heather,6690.96,F,41,,33.0,CUS-2348881191,144.93,-37.79,10,12,Friday,October
posted,,INTER BANK,Amy,6037.88,F,43,,18.0,CUS-2599279756,142.77,-37.06,10,12,Friday,October
authorized,1.0,SALES-POS,Tonya,6867.38,F,27,WA,14.24,CUS-3026014945,116.06,-32.0,10,12,Friday,October
authorized,1.0,SALES-POS,Jessica,28447.11,F,34,NSW,19.55,CUS-1196156254,138.52,-35.01,10,12,Friday,October
authorized,1.0,POS,Linda,6615.36,F,24,WA,9.95,CUS-423725039,116.0,-31.88,10,12,Friday,October
authorized,0.0,POS,Robert,8792.02,M,20,NSW,11.71,CUS-2688605418,151.22,-33.87,10,12,Friday,October
authorized,1.0,POS,Debra,5966.91,F,18,SA,9.77,CUS-1842679196,138.61,-34.89,10,12,Friday,October
authorized,1.0,POS,Gregory,5278.09,M,42,NSW,203.03,CUS-3904958894,150.9,-33.78,10,12,Friday,October
authorized,1.0,SALES-POS,Richard,15475.78,M,24,QLD,10.96,CUS-51506836,152.99,-27.49,10,12,Friday,October
posted,,PAYMENT,Jessica,28431.11,F,34,,16.0,CUS-1196156254,138.52,-35.01,10,12,Friday,October
posted,,INTER BANK,Amy,5858.88,F,43,,179.0,CUS-2599279756,142.77,-37.06,10,12,Friday,October
authorized,0.0,SALES-POS,Susan,9122.27,F,20,NSW,25.91,CUS-164374203,150.68,-33.79,10,12,Friday,October
authorized,1.0,SALES-POS,Mary,3740.68,F,64,VIC,36.89,CUS-1654129794,147.31,-42.88,10,12,Friday,October
authorized,1.0,POS,Michelle,13793.05,F,19,NSW,11.71,CUS-883482547,150.82,-34.01,10,12,Friday,October
authorized,1.0,SALES-POS,Michelle,13781.22,F,19,WA,11.83,CUS-883482547,150.82,-34.01,10,12,Friday,October
posted,,PAYMENT,Jessica,4781.9,F,21,,29.0,CUS-325142416,130.84,-12.45,10,12,Friday,October
authorized,0.0,SALES-POS,Craig,44651.58,M,28,NSW,32.02,CUS-2663907001,151.12,-33.89,10,12,Friday,October
authorized,0.0,POS,Kimberly,4555.25,F,27,VIC,16.74,CUS-1739931018,147.61,-37.82,10,12,Friday,October
authorized,1.0,SALES-POS,Dustin,7427.17,M,28,VIC,9.77,CUS-1140341822,144.97,-37.42,10,12,Friday,October
posted,,PAYMENT,Sarah,22666.41,F,46,,22.0,CUS-1499065773,151.09,-33.91,10,12,Friday,October
posted,,PAYMENT,Tim,68304.33,M,40,,40.0,CUS-1816693151,115.83,-31.9,10,12,Friday,October
authorized,1.0,POS,Robert,8772.45,M,20,NSW,19.57,CUS-2688605418,151.22,-33.87,10,12,Friday,October
authorized,1.0,POS,Ryan,5449.46,M,31,NSW,6.37,CUS-3129499595,150.92,-33.77,10,12,Friday,October
authorized,1.0,SALES-POS,Mary,4123.44,F,64,NSW,193.24,CUS-1654129794,147.31,-42.88,10,12,Friday,October
authorized,1.0,POS,Joseph,1881.96,M,37,QLD,29.07,CUS-2695611575,153.32,-27.93,10,12,Friday,October
authorized,1.0,POS,Joseph,1875.75,M,37,QLD,6.21,CUS-2695611575,153.32,-27.93,10,12,Friday,October
posted,,PAYMENT,Christine,13992.53,F,39,,109.0,CUS-2376382098,151.04,-33.8,10,12,Friday,October
authorized,0.0,SALES-POS,Diana,1822.15,F,26,QLD,33.36,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,1.0,POS,Mary,4099.49,F,64,NSW,23.95,CUS-1654129794,147.31,-42.88,10,12,Friday,October
authorized,1.0,SALES-POS,Jessica,28394.6,F,34,SA,36.51,CUS-1196156254,138.52,-35.01,10,12,Friday,October
authorized,1.0,POS,Robert,8746.87,M,20,NSW,25.58,CUS-2688605418,151.22,-33.87,10,12,Friday,October
authorized,0.0,SALES-POS,Rhonda,4342.58,F,40,QLD,19.29,CUS-1614226872,153.1,-27.66,10,12,Friday,October
authorized,1.0,SALES-POS,Jessica,28381.23,F,34,ACT,13.37,CUS-1196156254,138.52,-35.01,10,12,Friday,October
posted,,PAYMENT,Michael,18319.44,M,40,,41.0,CUS-2031327464,151.23,-33.96,10,12,Friday,October
posted,,PAYMENT,Michael,18234.44,M,40,,85.0,CUS-2031327464,151.23,-33.96,10,12,Friday,October
posted,,PAYMENT,Craig,44608.58,M,28,,43.0,CUS-2663907001,151.12,-33.89,10,12,Friday,October
posted,,PAYMENT,Linda,6588.36,F,24,,27.0,CUS-423725039,116.0,-31.88,10,12,Friday,October
authorized,0.0,POS,Michelle,13768.65,F,19,NSW,12.57,CUS-883482547,150.82,-34.01,10,12,Friday,October
authorized,0.0,SALES-POS,Lori,2167.35,F,18,QLD,22.76,CUS-3702001629,153.09,-27.48,10,12,Friday,October
authorized,0.0,POS,Elizabeth,29763.74,F,50,VIC,31.45,CUS-2977593493,144.96,-37.69,10,12,Friday,October
authorized,0.0,SALES-POS,Dustin,7411.88,M,28,VIC,15.29,CUS-1140341822,144.97,-37.42,10,12,Friday,October
authorized,1.0,POS,Diana,1724.71,F,26,VIC,97.44,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,0.0,SALES-POS,Diana,1720.29,F,26,QLD,4.42,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,1.0,SALES-POS,Virginia,7651.95,F,20,WA,64.82,CUS-127297539,115.79,-31.79,10,12,Friday,October
authorized,0.0,SALES-POS,Scott,6965.77,M,23,NSW,14.66,CUS-511326734,150.9,-34.37,10,12,Friday,October
authorized,1.0,SALES-POS,Debra,5958.48,F,18,SA,8.43,CUS-1842679196,138.61,-34.89,10,12,Friday,October
posted,,INTER BANK,Rachael,9893.89,F,21,,33.0,CUS-134193016,145.06,-37.95,10,12,Friday,October
posted,,PAYMENT,Jeffrey,4568.05,M,24,,53.0,CUS-1433879684,145.0,-37.83,10,12,Friday,October
posted,,INTER BANK,Tiffany,7544.99,F,25,,124.0,CUS-1669695324,115.74,-31.72,10,12,Friday,October
posted,,PAYMENT,Renee,21348.89,F,38,,66.0,CUS-2206365095,144.89,-37.81,10,12,Friday,October
authorized,0.0,POS,Robert,8730.7,M,20,NSW,16.17,CUS-2688605418,151.22,-33.87,10,12,Friday,October
authorized,1.0,SALES-POS,Elizabeth,29748.07,F,50,VIC,15.67,CUS-2977593493,144.96,-37.69,10,12,Friday,October
posted,,PAYMENT,Jessica,28318.23,F,34,,63.0,CUS-1196156254,138.52,-35.01,10,12,Friday,October
posted,,INTER BANK,Virginia,7596.95,F,20,,55.0,CUS-127297539,115.79,-31.79,10,12,Friday,October
posted,,PAYMENT,Fernando,15278.34,M,19,,40.0,CUS-2317998716,146.94,-36.04,10,12,Friday,October
posted,,PAYMENT,Maria,4793.69,F,35,,45.0,CUS-2650223890,138.69,-34.84,10,12,Friday,October
posted,,PAYMENT,Kristin,7777.23,F,43,,178.0,CUS-4123612273,144.95,-37.76,10,12,Friday,October
authorized,1.0,POS,Dustin,7316.02,M,28,VIC,95.86,CUS-1140341822,144.97,-37.42,10,12,Friday,October
authorized,1.0,SALES-POS,Joseph,1862.34,M,37,QLD,13.41,CUS-2695611575,153.32,-27.93,10,12,Friday,October
authorized,1.0,POS,Jessica,4752.26,F,21,NT,29.64,CUS-325142416,130.84,-12.45,10,12,Friday,October
authorized,1.0,POS,Mary,4009.6,F,64,NSW,89.89,CUS-1654129794,147.31,-42.88,10,12,Friday,October
authorized,0.0,POS,Abigail,17980.01,F,40,SA,19.4,CUS-2505971401,138.58,-34.96,10,12,Friday,October
authorized,1.0,SALES-POS,Donald,8256.94,M,22,NSW,4.49,CUS-3431016847,151.08,-33.93,10,12,Friday,October
posted,,PAYMENT,Charles,16711.54,M,18,,27.0,CUS-3336454548,153.41,-28.01,10,12,Friday,October
authorized,1.0,POS,Catherine,6146.0,F,26,NSW,85.65,CUS-331942311,151.27,-33.85,10,12,Friday,October
authorized,1.0,POS,Kimberly,5878.47,F,35,NSW,17.78,CUS-72755508,150.62,-33.76,10,12,Friday,October
authorized,0.0,SALES-POS,Robert,8677.44,M,20,NSW,53.26,CUS-2688605418,151.22,-33.87,10,12,Friday,October
authorized,1.0,POS,Ashley,11975.79,F,25,NSW,85.21,CUS-1220154422,150.5,-23.4,10,12,Friday,October
posted,,PAYMENT,Virginia,7527.95,F,20,,69.0,CUS-127297539,115.79,-31.79,10,12,Friday,October
posted,,PAYMENT,Andrew,57305.32,M,78,,38.0,CUS-1646183815,145.09,-37.82,10,12,Friday,October
posted,,PAYMENT,Nathaniel,11251.39,M,31,,29.0,CUS-2083971310,151.11,-33.99,10,12,Friday,October
posted,,PAYMENT,Fernando,15228.34,M,19,,50.0,CUS-2317998716,146.94,-36.04,10,12,Friday,October
posted,,PAYMENT,Jeffrey,5671.13,M,30,,23.0,CUS-860700529,153.05,-27.61,10,12,Friday,October
authorized,1.0,SALES-POS,Michael,6861.7,M,44,VIC,68.54,CUS-1233833708,145.18,-37.9,10,12,Friday,October
authorized,1.0,POS,Joseph,1848.36,M,37,QLD,13.98,CUS-2695611575,153.32,-27.93,10,12,Friday,October
authorized,1.0,SALES-POS,Michelle,13751.0,F,19,VIC,17.65,CUS-883482547,150.82,-34.01,10,12,Friday,October
authorized,0.0,SALES-POS,Kimberly,5103.74,F,24,VIC,18.75,CUS-3378712515,145.45,-37.74,10,12,Friday,October
authorized,1.0,SALES-POS,Diana,1712.88,F,26,QLD,7.41,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,1.0,POS,Jessica,28288.97,F,34,SA,29.26,CUS-1196156254,138.52,-35.01,10,12,Friday,October
authorized,1.0,SALES-POS,Kimberly,4548.19,F,27,VIC,7.06,CUS-1739931018,147.61,-37.82,10,12,Friday,October
authorized,1.0,SALES-POS,Diana,1692.25,F,26,NSW,20.63,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,1.0,SALES-POS,Nathaniel,11280.39,M,31,QLD,34.41,CUS-2083971310,151.11,-33.99,10,12,Friday,October
authorized,1.0,POS,Diana,1670.9,F,26,NSW,21.35,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,1.0,POS,Rhonda,4317.2,F,40,QLD,25.38,CUS-1614226872,153.1,-27.66,10,12,Friday,October
authorized,1.0,SALES-POS,Kimberly,5079.8,F,24,QLD,23.94,CUS-3378712515,145.45,-37.74,10,12,Friday,October
posted,,PAYMENT,Jeffrey,4527.05,M,24,,41.0,CUS-1433879684,145.0,-37.83,10,12,Friday,October
authorized,1.0,SALES-POS,Diana,1596.98,F,26,QLD,73.92,CUS-2487424745,153.41,-27.95,10,12,Friday,October
authorized,1.0,POS,Catherine,6070.61,F,26,NSW,75.39,CUS-331942311,151.27,-33.85,10,12,Friday,October
authorized,1.0,SALES-POS,Robert,8665.7,M,20,NSW,11.74,CUS-2688605418,151.22,-33.87,10,12,Friday,October
authorized,1.0,POS,Robert,8653.68,M,20,SA,12.02,CUS-2688605418,151.22,-33.87,10,13,Saturday,October
authorized,1.0,POS,Jessica,28271.89,F,34,SA,17.08,CUS-1196156254,138.52,-35.01,10,13,Saturday,October
authorized,0.0,POS,Ronald,5143.38,M,25,NSW,39.75,CUS-2178051368,145.73,-17.03,10,13,Saturday,October
posted,,PAYMENT,Tiffany,7518.99,F,25,,26.0,CUS-1669695324,115.74,-31.72,10,13,Saturday,October
posted,,PAYMENT,Derek,5813.11,M,20,,168.0,CUS-3325710106,145.04,-37.92,10,13,Saturday,October
authorized,1.0,SALES-POS,Diana,1578.42,F,26,QLD,18.56,CUS-2487424745,153.41,-27.95,10,13,Saturday,October
authorized,0.0,SALES-POS,Nathaniel,11231.72,M,31,NSW,19.67,CUS-2083971310,151.11,-33.99,10,13,Saturday,October
authorized,1.0,SALES-POS,Craig,44573.59,M,28,NSW,34.99,CUS-2663907001,151.12,-33.89,10,13,Saturday,October
authorized,1.0,SALES-POS,Kimberly,5066.58,F,24,VIC,13.22,CUS-3378712515,145.45,-37.74,10,13,Saturday,October
posted,,PAYMENT,Michael,40285.82,M,21,,28.0,CUS-2059096722,146.92,-36.07,10,13,Saturday,October
authorized,1.0,SALES-POS,Virginia,7474.41,F,20,WA,53.54,CUS-127297539,115.79,-31.79,10,13,Saturday,October
authorized,1.0,SALES-POS,Abigail,17971.04,F,40,SA,8.97,CUS-2505971401,138.58,-34.96,10,13,Saturday,October
authorized,1.0,POS,Virginia,7450.95,F,20,WA,23.46,CUS-127297539,115.79,-31.79,10,13,Saturday,October
posted,,PAYMENT,Nathaniel,11205.72,M,31,,26.0,CUS-2083971310,151.11,-33.99,10,13,Saturday,October
posted,,PAYMENT,Renee,21303.89,F,38,,45.0,CUS-2206365095,144.89,-37.81,10,13,Saturday,October
posted,,PAYMENT,Marissa,15583.88,F,23,,43.0,CUS-2500783281,145.01,-37.93,10,13,Saturday,October
posted,,PAYMENT,Eric,40529.2,M,42,,37.0,CUS-3151318058,144.98,-37.84,10,13,Saturday,October
posted,,INTER BANK,Mary,3849.6,F,64,,160.0,CUS-1654129794,147.31,-42.88,10,13,Saturday,October
posted,,PAYMENT,Robert,8518.68,M,20,,135.0,CUS-2688605418,151.22,-33.87,10,13,Saturday,October
authorized,1.0,SALES-POS,Barry,7312.8,M,38,SA,11.1,CUS-1604596597,138.67,-34.86,10,13,Saturday,October
posted,,PAYMENT,Maria,4673.69,F,35,,120.0,CUS-2650223890,138.69,-34.84,10,13,Saturday,October
authorized,1.0,POS,Susan,9104.07,F,20,NSW,18.2,CUS-164374203,150.68,-33.79,10,13,Saturday,October
authorized,1.0,SALES-POS,Catherine,5998.13,F,26,NSW,72.48,CUS-331942311,151.27,-33.85,10,13,Saturday,October
authorized,1.0,SALES-POS,Joseph,1839.31,M,37,QLD,9.05,CUS-2695611575,153.32,-27.93,10,13,Saturday,October
authorized,1.0,POS,Diana,1568.34,F,26,QLD,10.08,CUS-2487424745,153.41,-27.95,10,13,Saturday,October
authorized,1.0,SALES-POS,Richard,15443.83,M,24,QLD,31.95,CUS-51506836,152.99,-27.49,10,13,Saturday,October
posted,,PAYMENT,Marissa,15429.88,F,23,,154.0,CUS-2500783281,145.01,-37.93,10,13,Saturday,October
posted,,PAYMENT,Gregory,5084.09,M,42,,194.0,CUS-3904958894,150.9,-33.78,10,13,Saturday,October
authorized,1.0,SALES-POS,Barry,7275.26,M,38,NSW,37.54,CUS-1604596597,138.67,-34.86,10,13,Saturday,October
authorized,1.0,SALES-POS,Renee,21287.82,F,38,VIC,16.07,CUS-2206365095,144.89,-37.81,10,13,Saturday,October
authorized,1.0,SALES-POS,Kimberly,5856.33,F,35,NSW,22.14,CUS-72755508,150.62,-33.76,10,13,Saturday,October
authorized,1.0,POS,Mackenzie,5251.05,F,18,NSW,17.42,CUS-586638664,150.79,-33.64,10,13,Saturday,October
authorized,0.0,SALES-POS,Debra,5932.95,F,18,ACT,25.53,CUS-1842679196,138.61,-34.89,10,13,Saturday,October
authorized,1.0,SALES-POS,Kimberly,4533.69,F,27,VIC,14.5,CUS-1739931018,147.61,-37.82,10,13,Saturday,October
authorized,1.0,SALES-POS,Virginia,7434.74,F,20,WA,16.21,CUS-127297539,115.79,-31.79,10,13,Saturday,October
posted,,PAYMENT,Joseph,10022.85,M,21,,134.0,CUS-537508723,147.08,-37.97,10,13,Saturday,October
posted,,PAYMENT,Mackenzie,5206.05,F,18,,45.0,CUS-586638664,150.79,-33.64,10,13,Saturday,October
authorized,0.0,SALES-POS,Kimberly,5048.39,F,24,VIC,18.19,CUS-3378712515,145.45,-37.74,10,13,Saturday,October
authorized,1.0,SALES-POS,Kimberly,5845.47,F,35,NSW,10.86,CUS-72755508,150.62,-33.76,10,13,Saturday,October
authorized,1.0,POS,Diana,1536.42,F,26,QLD,31.92,CUS-2487424745,153.41,-27.95,10,13,Saturday,October
posted,,PAYMENT,Robin,12371.05,F,34,,79.0,CUS-1147642491,151.04,-33.77,10,13,Saturday,October
posted,,PAYMENT,Nathaniel,11188.72,M,31,,17.0,CUS-2083971310,151.11,-33.99,10,13,Saturday,October
authorized,1.0,POS,Antonio,7587.43,M,26,WA,30.18,CUS-1646621553,115.78,-31.9,10,13,Saturday,October
authorized,0.0,SALES-POS,Diana,1521.03,F,26,NSW,15.39,CUS-2487424745,153.41,-27.95,10,13,Saturday,October
authorized,1.0,SALES-POS,Kimberly,5031.92,F,24,VIC,16.47,CUS-3378712515,145.45,-37.74,10,13,Saturday,October
authorized,1.0,POS,Diana,1495.37,F,26,QLD,25.66,CUS-2487424745,153.41,-27.95,10,13,Saturday,October
authorized,1.0,SALES-POS,Jeffrey,5659.92,M,30,QLD,11.21,CUS-860700529,153.05,-27.61,10,13,Saturday,October
authorized,1.0,POS,Mackenzie,5176.61,F,18,WA,29.44,CUS-586638664,150.79,-33.64,10,13,Saturday,October
posted,,PAYMENT,Abigail,17775.04,F,40,,196.0,CUS-2505971401,138.58,-34.96,10,13,Saturday,October
posted,,PAYMENT,David,18880.24,M,42,,45.0,CUS-3395687666,149.03,-35.25,10,13,Saturday,October
authorized,0.0,POS,Nathaniel,11179.75,M,31,NSW,8.97,CUS-2083971310,151.11,-33.99,10,13,Saturday,October
authorized,1.0,SALES-POS,James,12337.32,M,28,QLD,52.93,CUS-4023861240,147.63,-22.84,10,13,Saturday,October
authorized,1.0,POS,Debra,5906.7,F,18,WA,26.25,CUS-1842679196,138.61,-34.89,10,13,Saturday,October
authorized,0.0,SALES-POS,Virginia,7266.58,F,20,WA,168.16,CUS-127297539,115.79,-31.79,10,13,Saturday,October
posted,,INTER BANK,Christopher,11541.98,M,35,,44.0,CUS-1896554896,151.68,-32.98,10,13,Saturday,October
authorized,1.0,POS,Richard,9008.97,M,37,NSW,73.37,CUS-3201519139,149.19,-21.15,10,13,Saturday,October
authorized,1.0,POS,Richard,8991.57,M,37,ACT,17.4,CUS-3201519139,149.19,-21.15,10,13,Saturday,October
authorized,1.0,SALES-POS,Michael,6846.09,M,44,VIC,15.61,CUS-1233833708,145.18,-37.9,10,13,Saturday,October
posted,,INTER BANK,Charles,16666.54,M,18,,45.0,CUS-3336454548,153.41,-28.01,10,13,Saturday,October
authorized,1.0,SALES-POS,Richard,8790.04,M,37,QLD,201.53,CUS-3201519139,149.19,-21.15,10,13,Saturday,October
authorized,1.0,SALES-POS,Richard,8708.12,M,37,ACT,81.92,CUS-3201519139,149.19,-21.15,10,13,Saturday,October
authorized,1.0,POS,Michael,6819.46,M,44,VIC,26.63,CUS-1233833708,145.18,-37.9,10,13,Saturday,October
authorized,1.0,SALES-POS,Joseph,10005.49,M,21,VIC,17.36,CUS-537508723,147.08,-37.97,10,13,Saturday,October
authorized,1.0,POS,Melissa,9850.2,F,30,NSW,51.92,CUS-55310383,149.83,-29.47,10,13,Saturday,October
authorized,1.0,POS,Jessica,28253.66,F,34,SA,18.23,CUS-1196156254,138.52,-35.01,10,13,Saturday,October
authorized,1.0,SALES-POS,Joseph,1820.58,M,37,QLD,18.73,CUS-2695611575,153.32,-27.93,10,13,Saturday,October
authorized,1.0,POS,Sandra,8440.64,F,34,VIC,58.78,CUS-4142663097,130.9,-12.37,10,13,Saturday,October
authorized,1.0,SALES-POS,Jeffrey,5648.35,M,30,QLD,11.57,CUS-860700529,153.05,-27.61,10,13,Saturday,October
authorized,1.0,SALES-POS,Richard,15408.1,M,24,QLD,35.73,CUS-51506836,152.99,-27.49,10,13,Saturday,October
authorized,1.0,POS,Jeffrey,5269.59,M,30,QLD,378.76,CUS-860700529,153.05,-27.61,10,13,Saturday,October
authorized,1.0,POS,Susan,9095.51,F,20,NSW,8.56,CUS-164374203,150.68,-33.79,10,13,Saturday,October
authorized,0.0,SALES-POS,Michele,8718.74,F,30,VIC,15.03,CUS-1271030853,145.04,-37.85,10,13,Saturday,October
authorized,0.0,POS,Diana,1487.44,F,26,NSW,7.93,CUS-2487424745,153.41,-27.95,10,13,Saturday,October
posted,,PAYMENT,Tyler,9222.26,M,69,,17.0,CUS-1388323263,144.96,-37.76,10,13,Saturday,October
posted,,PHONE BANK,Charles,16645.54,M,18,,21.0,CUS-3336454548,153.41,-28.01,10,13,Saturday,October
authorized,1.0,POS,Tyler,10189.72,M,44,VIC,30.54,CUS-1892177589,144.79,-37.73,10,13,Saturday,October
authorized,1.0,SALES-POS,Renee,21269.66,F,38,VIC,18.16,CUS-2206365095,144.89,-37.81,10,13,Saturday,October
authorized,1.0,POS,Robin,12359.74,F,34,NSW,11.31,CUS-1147642491,151.04,-33.77,10,13,Saturday,October
posted,,PAYMENT,James,12288.32,M,28,,49.0,CUS-4023861240,147.63,-22.84,10,13,Saturday,October
authorized,1.0,SALES-POS,Rhonda,4303.03,F,40,QLD,14.17,CUS-1614226872,153.1,-27.66,10,13,Saturday,October
authorized,0.0,POS,Jessica,28194.44,F,34,VIC,59.22,CUS-1196156254,138.52,-35.01,10,13,Saturday,October
authorized,1.0,SALES-POS,Nathaniel,11158.31,M,31,WA,21.44,CUS-2083971310,151.11,-33.99,10,13,Saturday,October
authorized,0.0,SALES-POS,Scott,6927.61,M,23,SA,38.16,CUS-511326734,150.9,-34.37,10,13,Saturday,October
authorized,1.0,POS,Joseph,1815.8,M,37,QLD,4.78,CUS-2695611575,153.32,-27.93,10,13,Saturday,October
posted,,PAYMENT,Sandra,8423.64,F,34,,17.0,CUS-4142663097,130.9,-12.37,10,13,Saturday,October
authorized,1.0,POS,Tiffany,7493.85,F,25,WA,25.14,CUS-1669695324,115.74,-31.72,10,13,Saturday,October
authorized,1.0,POS,Tiffany,7478.71,F,25,WA,15.14,CUS-1669695324,115.74,-31.72,10,13,Saturday,October
posted,,PAYMENT,Antonio,7481.43,M,26,,106.0,CUS-1646621553,115.78,-31.9,10,13,Saturday,October
authorized,1.0,SALES-POS,Robin,12264.97,F,34,NSW,94.77,CUS-1147642491,151.04,-33.77,10,13,Saturday,October
authorized,1.0,POS,Joseph,1795.74,M,37,QLD,20.06,CUS-2695611575,153.32,-27.93,10,13,Saturday,October
authorized,1.0,SALES-POS,Diana,1477.92,F,26,QLD,9.52,CUS-2487424745,153.41,-27.95,10,13,Saturday,October
